Date,BAC,BK,C,GS,JPM,MS,PNC,TFC,USB,WFC
2021-11-29,41.197017669677734,50.93465042114258,56.39961242675781,349.1621398925781,145.86581420898438,85.38417053222656,173.7763671875,50.428096771240234,48.35736846923828,44.64362335205078
2021-11-30,40.1849365234375,48.95122146606445,55.23761749267578,344.1488342285156,143.69454956054688,83.2677993774414,170.41989135742188,48.9827995300293,46.621891021728516,43.39039611816406
2021-12-01,39.615631103515625,48.370487213134766,54.214385986328125,341.86962890625,142.84410095214844,83.65419006347656,169.07901000976562,48.189964294433594,46.20909118652344,42.872772216796875
2021-12-02,40.759708404541016,50.166290283203125,55.333003997802734,351.912841796875,145.84776306152344,86.81558227539062,174.61549377441406,49.866493225097656,47.68339157104492,44.41658401489258
2021-12-03,39.833553314208984,49.03163528442383,54.42250061035156,347.54498291015625,143.2059783935547,86.24476623535156,171.05136108398438,48.29732894897461,46.83251190185547,43.3631591796875
2021-12-06,40.087791442871094,49.523014068603516,54.214385986328125,353.5110168457031,144.89779663085938,87.17562866210938,172.98049926757812,49.13972091674805,47.919281005859375,44.325775146484375
2021-12-07,40.59627151489258,50.14841842651367,54.54390335083008,363.32720947265625,147.07815551757812,90.0121078491211,175.86985778808594,50.03167724609375,48.601680755615234,45.633480072021484
2021-12-08,40.09687805175781,50.318172454833984,54.162349700927734,360.7937316894531,145.39541625976562,88.9144058227539,174.82308959960938,49.354454040527344,48.054080963134766,44.87064743041992
2021-12-09,40.396514892578125,50.99718475341797,53.88486099243164,360.03997802734375,145.169189453125,88.32601928710938,173.64659118652344,49.23883056640625,48.19729232788086,45.12492752075195
2021-12-10,40.42375946044922,50.68448257446289,52.644832611083984,355.1092529296875,144.59019470214844,86.43795013427734,174.36460876464844,49.04887390136719,48.6690788269043,45.588077545166016
2021-12-13,39.570247650146484,50.14841842651367,52.18525314331055,349.2794494628906,142.8712158203125,85.33147430419922,169.7364959716797,47.900909423828125,47.86874008178711,44.0987434387207
2021-12-14,40.06963348388672,50.729156494140625,52.584136962890625,353.0751647949219,143.9659423828125,86.78044128417969,171.9856719970703,48.44599151611328,48.28154373168945,44.39842987060547
2021-12-15,39.89711380004883,50.83637237548828,52.23727798461914,354.06494140625,142.88931274414062,87.31613159179688,171.35418701171875,48.37165451049805,47.80134582519531,44.44382858276367
2021-12-16,40.85959243774414,52.19438171386719,52.95701217651367,360.8391418457031,145.1239776611328,88.08015441894531,174.5635986328125,48.87544250488281,48.382633209228516,45.67888259887695
2021-12-17,39.8426399230957,51.37242126464844,51.63027572631836,346.7005310058594,141.82177734375,85.29634094238281,170.62750244140625,47.165870666503906,46.95045471191406,43.54478454589844
2021-12-20,39.18888854980469,50.461124420166016,50.537654876708984,337.4472961425781,139.2705078125,83.75077819824219,166.5703125,45.97661209106445,46.22593307495117,42.545841217041016
2021-12-21,40.124107360839844,51.72087478637695,51.491519927978516,345.3565979003906,141.2156219482422,85.8583755493164,170.30738830566406,47.17413330078125,47.043121337890625,43.41764450073242
2021-12-22,40.205833435058594,51.738739013671875,51.68229675292969,347.1817932128906,141.76748657226562,86.32379913330078,170.52371215820312,47.3558235168457,47.23689651489258,43.6174201965332
2021-12-23,40.33295822143555,51.917423248291016,52.21126174926758,349.64263916015625,142.27413940429688,87.23709869384766,171.2244110107422,47.7109489440918,47.4390869140625,43.917118072509766
2021-12-27,40.53271484375,52.283729553222656,52.592811584472656,352.3668518066406,143.08837890625,88.16795349121094,173.9407501220703,48.28081512451172,47.80134582519531,44.28944778442383
2021-12-28,40.587188720703125,52.23012161254883,52.566795349121094,351.97637939453125,143.52261352539062,87.79034423828125,174.02725219726562,48.47901916503906,47.80976867675781,43.97161102294922
2021-12-29,40.52362823486328,52.14971160888672,52.49742126464844,350.696044921875,143.45028686523438,86.70143127441406,174.08779907226562,48.54508590698242,47.68339157104492,43.99885559082031
2021-12-30,40.432823181152344,51.79233932495117,52.402034759521484,350.07855224609375,143.37789916992188,86.76288604736328,173.88018798828125,48.31385040283203,47.69188690185547,43.68099594116211
2021-12-31,40.396514892578125,51.89061737060547,52.367347717285156,347.3815612792969,143.26026916503906,86.20085906982422,173.4649658203125,48.355133056640625,47.70888137817383,43.572021484375
2022-01-03,41.9310188293457,52.27479553222656,54.71733093261719,358.98663330078125,146.29103088378906,87.98355102539062,180.12599182128906,49.88301086425781,48.6431770324707,46.06938171386719
2022-01-04,43.57448196411133,54.14206314086914,55.14223098754883,370.0196838378906,151.83689880371094,91.55767822265625,186.76116943359375,51.493465423583984,49.91722869873047,47.9037971496582
2022-01-05,42.83900451660156,53.7668342590332,54.50054168701172,361.9833068847656,149.06100463867188,89.29202270507812,183.73341369628906,50.93187713623047,49.65391540527344,47.48605728149414
2022-01-06,43.70159912109375,54.76747131347656,56.28688430786133,360.4396057128906,150.64459228515625,90.82001495361328,190.80972290039062,52.839664459228516,51.00442123413086,48.70295715332031
2022-01-07,44.65498733520508,55.687713623046875,57.04128646850586,360.96624755859375,152.1372528076172,91.3732681274414,193.54331970214844,53.682044982910156,51.811309814453125,49.73822021484375
2022-01-10,44.4279899597168,56.10762405395508,57.258087158203125,362.4737243652344,152.28286743164062,91.44351959228516,192.43605041503906,53.92155456542969,52.1170768737793,50.26493453979492
2022-01-11,44.68222427368164,56.34885025024414,58.19460678100586,365.9969482421875,152.43760681152344,93.01543426513672,193.6385040283203,54.22713088989258,52.76259994506836,50.909706115722656
2022-01-12,44.36442947387695,56.77769470214844,58.34203338623047,354.4281311035156,153.3022003173828,90.4950942993164,194.58143615722656,54.78047180175781,53.076873779296875,51.21847915649414
2022-01-13,44.27362823486328,56.86705017089844,58.77559280395508,354.8731689453125,153.11106872558594,90.05601501464844,195.89633178710938,55.143856048583984,53.671424865722656,50.855224609375
2022-01-14,43.5018424987793,56.8223762512207,58.03852462768555,345.9195861816406,143.70033264160156,86.83313751220703,193.2867431640625,55.67242431640625,53.722389221191406,52.72597122192383
2022-01-18,42.003662109375,56.21484375,56.62506866455078,321.8194580078125,137.67527770996094,82.55647277832031,188.65896606445312,55.47420883178711,52.82205581665039,51.48183059692383
2022-01-19,42.167091369628906,52.927005767822266,55.70587921142578,315.390380859375,135.54554748535156,84.06689453125,181.3867950439453,53.33518600463867,48.728118896484375,50.46472930908203
2022-01-20,41.540584564208984,53.53453063964844,55.89665985107422,316.0986328125,134.3896942138672,87.66740417480469,179.97763061523438,52.12940979003906,48.362884521484375,49.94708251953125
2022-01-21,40.78694534301758,51.086524963378906,54.864742279052734,312.29376220703125,132.04156494140625,86.81558227539062,174.81056213378906,50.76670837402344,46.8000602722168,48.73927688598633
2022-01-24,40.450992584228516,52.62322998046875,54.37046813964844,311.8215637207031,131.92327880859375,86.13060760498047,177.55064392089844,51.45217514038086,48.25246810913086,48.42143249511719
2022-01-25,41.25001907348633,52.730445861816406,55.59315490722656,310.1507568359375,133.36126708984375,86.9736557006836,177.62890625,52.0550651550293,48.7620964050293,48.6666259765625
2022-01-26,41.676780700683594,52.6411018371582,56.14813232421875,311.1768493652344,134.6263427734375,87.96597290039062,179.2034149169922,51.92293167114258,48.88949203491211,49.166099548339844
2022-01-27,41.286346435546875,52.14971160888672,55.62784957885742,309.6785583496094,132.25088500976562,88.82659912109375,178.2900390625,51.13009262084961,48.78757095336914,48.821014404296875
2022-01-28,41.6495361328125,52.554115295410156,56.096107482910156,315.1087951660156,133.43408203125,90.0203628540039,181.12582397460938,51.68342590332031,49.33115768432617,49.21150207519531
2022-01-31,41.89469909667969,53.25507736206055,56.46897888183594,322.0736389160156,135.24525451660156,90.67475128173828,179.18601989746094,51.88163375854492,49.424591064453125,48.857330322265625
2022-02-01,42.62108612060547,54.54016876220703,57.71767807006836,330.59136962890625,137.56607055664062,91.92157745361328,182.4480743408203,52.87268829345703,50.34191131591797,50.491966247558594
2022-02-02,42.57569122314453,54.86368942260742,57.43153381347656,329.6833190917969,136.46484375,91.89505767822266,183.4310302734375,53.32692337036133,50.76659393310547,50.791648864746094
2022-02-03,42.158016204833984,54.61206817626953,56.59037399291992,325.8875732421875,135.33624267578125,90.45365905761719,180.94317626953125,52.286319732666016,50.23998260498047,50.326419830322266
2022-02-04,43.83779525756836,55.54668426513672,57.752777099609375,333.8059387207031,138.84933471679688,92.06305694580078,182.9786834716797,52.839664459228516,50.70713424682617,51.384586334228516
2022-02-07,44.04663848876953,55.942100524902344,57.997493743896484,334.30535888671875,139.31349182128906,93.00926208496094,182.4132537841797,53.02960968017578,50.60521697998047,52.29679489135742
2022-02-08,44.836585998535156,57.173274993896484,58.661720275878906,336.0761413574219,141.93467712402344,94.04386138916016,183.85728454589844,54.38404083251953,50.60521697998047,53.59212112426758
2022-02-09,44.74578857421875,57.2092170715332,59.290985107421875,340.0988464355469,142.52626037597656,96.14848327636719,183.33529663085938,54.094993591308594,50.749610900878906,53.87491226196289
2022-02-10,44.536949157714844,57.038475036621094,58.99383544921875,336.5029296875,141.93467712402344,95.12268829345703,183.2222442626953,53.762203216552734,50.29094696044922,53.86579132080078
2022-02-11,43.51091384887695,56.01399230957031,58.68794631958008,329.6833190917969,140.0870819091797,92.46984100341797,180.37774658203125,52.89694595336914,49.730369567871094,53.190757751464844
